,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_parncutt_prior_mu,params_parncutt_prior_sigma,params_smooth_bpm_window,params_smooth_time_window,state
51,51,0.65625,2023-04-04 01:01:20.464675,2023-04-04 01:01:28.980534,0 days 00:00:08.515859,0.08907898802281415,274,21,102,1.3196042136643373,8.400168187544338,8.970187242252369,COMPLETE
52,52,0.6770833333333334,2023-04-04 01:01:28.980848,2023-04-04 01:02:37.421386,0 days 00:01:08.440538,0.01512177207070843,282,21,106,0.39304395057351027,7.326924012701846,8.878858555910524,COMPLETE
53,53,0.6510416666666666,2023-04-04 01:02:37.421765,2023-04-04 01:02:47.775195,0 days 00:00:10.353430,0.0735898690194759,279,25,108,0.35343494389429836,7.065415176153291,8.957066708246467,COMPLETE
54,54,0.6614583333333334,2023-04-04 01:02:47.775685,2023-04-04 01:03:27.364546,0 days 00:00:39.588861,0.025445134452540125,280,22,99,0.2567561652918424,7.10043674444014,8.909138368276233,COMPLETE
55,55,0.6822916666666666,2023-04-04 01:03:27.364877,2023-04-04 01:03:59.066882,0 days 00:00:31.702005,0.028268366119046283,264,25,103,0.2850736899940286,7.132923970823644,9.06205982436624,COMPLETE
56,56,0.6822916666666666,2023-04-04 01:03:59.067348,2023-04-04 01:04:43.053597,0 days 00:00:43.986249,0.020999408553490542,266,25,102,1.2331015238381426,6.067742570845141,8.926957998715748,COMPLETE
57,57,0.6770833333333334,2023-04-04 01:04:43.053949,2023-04-04 01:05:31.841422,0 days 00:00:48.787473,0.018764251066291288,264,25,101,0.2534141953044153,5.767891108898681,9.53399853436123,COMPLETE
58,58,0.6979166666666666,2023-04-04 01:05:31.841922,2023-04-04 01:05:54.377097,0 days 00:00:22.535175,0.03214534080383842,262,28,97,0.909632515614167,5.946075634417532,9.55146294791517,COMPLETE
59,59,0.2864583333333333,2023-04-04 01:05:54.377603,2023-04-04 01:06:18.929643,0 days 00:00:24.552040,0.029398038561012266,263,28,58,0.9327136982505138,5.8434412269423355,9.565093288481975,COMPLETE
60,60,0.5729166666666666,2023-04-04 01:06:18.930007,2023-04-04 01:06:50.740640,0 days 00:00:31.810633,0.022217895429392766,258,31,91,0.22535478047938295,5.419961202241154,9.911737847313317,COMPLETE
61,61,0.6875,2023-04-04 01:06:50.740998,2023-04-04 01:08:21.530125,0 days 00:01:30.789127,0.01077066158833009,265,26,100,0.944190314842678,6.3896046512246905,9.478275877673948,COMPLETE
62,62,0.5885416666666666,2023-04-04 01:08:21.530683,2023-04-04 01:08:36.149157,0 days 00:00:14.618474,0.04953873370126724,267,26,128,0.9796098597730771,6.2028099955657385,9.52867554943014,COMPLETE
63,63,0.2552083333333333,2023-04-04 01:08:36.149653,2023-04-04 01:09:52.704166,0 days 00:01:16.554513,0.011985938278044563,249,24,96,0.09007827768919408,6.602889473332243,9.376307318090255,COMPLETE
64,64,0.625,2023-04-04 01:09:52.704697,2023-04-04 01:10:04.942631,0 days 00:00:12.237934,0.05467203923171574,253,28,86,1.7469011210716294,5.85491852378903,9.8644925379903,COMPLETE
65,65,0.6875,2023-04-04 01:10:04.942989,2023-04-04 01:11:25.751240,0 days 00:01:20.808251,0.01210573292573952,270,23,100,0.8711545372431362,5.125344998489839,9.653426154310438,COMPLETE
66,66,0.4010416666666667,2023-04-04 01:11:25.751750,2023-04-04 01:11:38.324520,0 days 00:00:12.572770,0.05806431068236025,270,26,69,0.8804840400869891,5.2271712137317765,9.981158267880016,COMPLETE
67,67,0.5729166666666666,2023-04-04 01:11:38.325017,2023-04-04 01:12:52.991952,0 days 00:01:14.666935,0.012007170793375668,264,34,131,2.2700314359121037,4.8634107442740016,9.622259137106788,COMPLETE
68,68,0.265625,2023-04-04 01:12:52.992307,2023-04-04 01:13:03.434066,0 days 00:00:10.441759,0.06272295725723312,242,24,285,1.1900737608673917,5.523996089327443,9.25236294212497,COMPLETE
