,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
89,89,0.6145833333333334,2023-04-04 05:07:40.699295,2023-04-04 05:07:43.725714,0 days 00:00:03.026419,0.17297126989686978,193,18,2.5609404880472932,95,7.66963893945014,2.4668609005086415,COMPLETE
90,90,0.609375,2023-04-04 05:07:43.726051,2023-04-04 05:07:45.648793,0 days 00:00:01.922742,0.25639985468333565,189,26,3.0396937788909395,89,8.122139609040541,1.2049796019155303,COMPLETE
91,91,0.6354166666666666,2023-04-04 05:07:45.649130,2023-04-04 05:07:48.067414,0 days 00:00:02.418284,0.20089602491113967,182,23,3.518598304590164,130,8.38481830566168,0.8638612078236417,COMPLETE
92,92,0.609375,2023-04-04 05:07:48.067758,2023-04-04 05:07:52.086159,0 days 00:00:04.018401,0.12488442996836079,180,16,3.2398292993486053,162,8.299781786717034,1.5604593852139057,COMPLETE
93,93,0.625,2023-04-04 05:07:52.086504,2023-04-04 05:07:54.235635,0 days 00:00:02.149131,0.22742590309164212,187,25,3.8037641357191605,149,7.4593459043398935,1.9293501364185142,COMPLETE
94,94,0.6458333333333334,2023-04-04 05:07:54.235981,2023-04-04 05:07:56.729695,0 days 00:00:02.493714,0.1934524836402149,180,21,4.140598308387791,109,7.868737365576141,1.2672036293068043,COMPLETE
95,95,0.6302083333333334,2023-04-04 05:07:56.730049,2023-04-04 05:08:01.173292,0 days 00:00:04.443243,0.11004551446247626,183,22,4.07810028555981,101,7.830227127980058,2.1614000360554275,COMPLETE
96,96,0.6041666666666666,2023-04-04 05:08:01.173640,2023-04-04 05:08:04.469941,0 days 00:00:03.296301,0.15712606373264057,192,21,2.9784557458105256,112,9.738050542794728,1.341022243932651,COMPLETE
97,97,0.6302083333333334,2023-04-04 05:08:04.470284,2023-04-04 05:08:15.994754,0 days 00:00:11.524470,0.04566654429402525,185,15,4.240824128113392,121,9.378113607793379,2.643501276116935,COMPLETE
98,98,0.5989583333333334,2023-04-04 05:08:15.995115,2023-04-04 05:08:18.627136,0 days 00:00:02.632021,0.18550980738829909,195,32,3.453654556200973,108,7.053181122542134,1.8582637933468467,COMPLETE
