,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
51,51,0.59375,2023-04-04 00:20:35.408298,2023-04-04 00:20:37.209945,0 days 00:00:01.801647,0.2406603845907932,182,46,9.993365189528355,0.9909074081333586,COMPLETE
52,52,0.625,2023-04-04 00:20:37.210262,2023-04-04 00:20:39.058323,0 days 00:00:01.848061,0.23131166259615293,180,44,9.550088279597752,0.9119990926489703,COMPLETE
53,53,0.609375,2023-04-04 00:20:39.058648,2023-04-04 00:20:42.148558,0 days 00:00:03.089910,0.1367967210437613,180,45,9.043605690745617,1.565987606327999,COMPLETE
54,54,0.5833333333333334,2023-04-04 00:20:42.148861,2023-04-04 00:20:45.681935,0 days 00:00:03.533074,0.13235213266165935,189,39,9.00956831838555,1.5054306373010107,COMPLETE
55,55,0.5885416666666666,2023-04-04 00:20:45.682253,2023-04-04 00:20:48.754569,0 days 00:00:03.072316,0.18381875045833918,201,11,8.414725251837899,0.9241087849585841,COMPLETE
56,56,0.5625,2023-04-04 00:20:48.754877,2023-04-04 00:20:52.443613,0 days 00:00:03.688736,0.12335068550602757,196,50,9.67381852784832,1.4111992882826785,COMPLETE
57,57,0.5989583333333334,2023-04-04 00:20:52.443920,2023-04-04 00:20:54.448823,0 days 00:00:02.004903,0.219785462932273,185,44,8.954064448087658,1.7668322721662895,COMPLETE
58,58,0.5833333333333334,2023-04-04 00:20:54.449146,2023-04-04 00:20:59.124741,0 days 00:00:04.675595,0.11440501826920099,192,16,8.472516930261973,0.6857468375310996,COMPLETE
59,59,0.3854166666666667,2023-04-04 00:20:59.125045,2023-04-04 00:21:02.048289,0 days 00:00:02.923244,0.27130728164398543,289,18,9.665783694288006,1.1173787608427463,COMPLETE
60,60,0.6041666666666666,2023-04-04 00:21:02.048598,2023-04-04 00:21:10.722150,0 days 00:00:08.673552,0.050277824878517105,184,44,9.055257918140871,2.163829157325554,COMPLETE
61,61,0.609375,2023-04-04 00:21:10.722465,2023-04-04 00:21:19.637281,0 days 00:00:08.914816,0.047578532462016355,180,45,9.631921287437489,2.554339998677383,COMPLETE
