,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_gaussian_prior_mu,params_gaussian_prior_sigma,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
35,35,0.6197916666666666,2023-04-04 00:31:18.600529,2023-04-04 00:31:20.830345,0 days 00:00:02.229816,0.23645188860227612,130,795.5505344233786,235,46,5.276330712915527,1.0545429476949115,COMPLETE
36,36,0.4322916666666667,2023-04-04 00:31:20.830676,2023-04-04 00:31:22.476730,0 days 00:00:01.646054,0.34598922047632374,154,937.4123600269833,240,39,6.316682236093696,2.5380761398982634,COMPLETE
37,37,0.4635416666666667,2023-04-04 00:31:22.477050,2023-04-04 00:31:55.223762,0 days 00:00:32.746712,0.026521156231009257,28,858.9949427117109,273,44,8.605409441628233,1.753008234569934,COMPLETE
38,38,0.4270833333333333,2023-04-04 00:31:55.224105,2023-04-04 00:31:56.540740,0 days 00:00:01.316635,0.42951975697823813,74,998.5378396539696,224,46,9.397066036661425,4.385216847439855,COMPLETE
39,39,0.6354166666666666,2023-04-04 00:31:56.541216,2023-04-04 00:31:59.277033,0 days 00:00:02.735817,0.2121025818610307,100,763.7248238004933,242,34,5.542902263341038,5.765522046946314,COMPLETE
40,40,0.5729166666666666,2023-04-04 00:31:59.277388,2023-04-04 00:32:02.996120,0 days 00:00:03.718732,0.15497837048629914,59,893.9596786144006,256,48,4.877280255327033,3.1326598933476113,COMPLETE
41,41,0.65625,2023-04-04 00:32:02.996451,2023-04-04 00:32:05.189293,0 days 00:00:02.192842,0.265417796630472,98,931.195878052239,242,42,7.40200923660489,1.7053797149152858,COMPLETE
42,42,0.020833333333333332,2023-04-04 00:32:05.189631,2023-04-04 00:32:07.035678,0 days 00:00:01.846047,0.32686058738185864,299,943.8312265185134,249,40,7.132821300038194,1.4386054007795894,COMPLETE
43,43,0.6302083333333334,2023-04-04 00:32:07.036018,2023-04-04 00:32:09.503511,0 days 00:00:02.467493,0.24384521904644743,120,826.3986933942609,247,36,6.05975972395649,1.0328697162786158,COMPLETE
44,44,0.6145833333333334,2023-04-04 00:32:09.503847,2023-04-04 00:32:11.385691,0 days 00:00:01.881844,0.35049649297421426,83,906.0570971532492,260,41,8.005155684721668,2.181530499095108,COMPLETE
45,45,0.5833333333333334,2023-04-04 00:32:11.386024,2023-04-04 00:32:13.296862,0 days 00:00:01.910838,0.2942292107249437,140,965.8571131380297,235,38,6.772937026882156,1.0295594505157268,COMPLETE
46,46,0.4635416666666667,2023-04-04 00:32:13.297195,2023-04-04 00:32:15.028624,0 days 00:00:01.731429,0.4000494290067517,46,899.449766149498,269,31,8.393666248028632,1.8089944102991313,COMPLETE
47,47,0.671875,2023-04-04 00:32:15.028951,2023-04-04 00:32:19.109511,0 days 00:00:04.080560,0.1459906138296631,109,842.3970529073887,246,47,9.36397517965044,2.586217855477253,COMPLETE
