,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
43,43,0.53125,2023-04-04 02:45:59.087954,2023-04-04 02:46:02.916700,0 days 00:00:03.828746,0.12543062300848404,194,21,4.112205084624358,5.263547454655187,COMPLETE
44,44,0.359375,2023-04-04 02:46:02.917001,2023-04-04 02:46:28.345857,0 days 00:00:25.428856,0.031761213356352055,283,12,4.982543081675934,6.073590812530713,COMPLETE
45,45,0.5989583333333334,2023-04-04 02:46:28.346178,2023-04-04 02:46:33.254095,0 days 00:00:04.907917,0.10156289237935948,182,10,5.787840835618021,7.0033600591301886,COMPLETE
46,46,0.578125,2023-04-04 02:46:33.254412,2023-04-04 02:46:37.046220,0 days 00:00:03.791808,0.12751801242901045,182,15,5.843249427679074,7.132068711543953,COMPLETE
47,47,0.3854166666666667,2023-04-04 02:46:37.046529,2023-04-04 02:46:41.065718,0 days 00:00:04.019189,0.17095368250588688,257,13,6.3465918946750355,8.492989406301108,COMPLETE
48,48,0.5885416666666666,2023-04-04 02:46:41.066026,2023-04-04 02:46:45.873573,0 days 00:00:04.807547,0.09960751763943476,185,19,5.456755643548504,7.799125770436177,COMPLETE
49,49,0.6145833333333334,2023-04-04 02:46:45.873877,2023-04-04 02:46:50.736366,0 days 00:00:04.862489,0.09606502296132188,180,19,5.536063948414507,7.799261623343712,COMPLETE
50,50,0.59375,2023-04-04 02:46:50.736662,2023-04-04 02:46:55.314891,0 days 00:00:04.578229,0.10245803179834133,180,20,6.384811425978988,8.80697519369785,COMPLETE
51,51,0.5989583333333334,2023-04-04 02:46:55.315211,2023-04-04 02:46:59.538095,0 days 00:00:04.222884,0.10773807214343585,180,23,5.512378112563916,9.794071659295257,COMPLETE
52,52,0.5989583333333334,2023-04-04 02:46:59.538402,2023-04-04 02:47:02.804565,0 days 00:00:03.266163,0.1418641511057844,180,23,6.302232779307025,9.71764290266361,COMPLETE
53,53,0.5729166666666666,2023-04-04 02:47:02.804868,2023-04-04 02:47:05.825334,0 days 00:00:03.020466,0.15399724190860337,181,24,6.616229961730546,9.57592243794705,COMPLETE
54,54,0.53125,2023-04-04 02:47:05.825643,2023-04-04 02:47:08.038183,0 days 00:00:02.212540,0.21085592142707232,181,23,6.826906903322921,9.829114873807393,COMPLETE
55,55,0.5625,2023-04-04 02:47:08.038498,2023-04-04 02:47:12.964869,0 days 00:00:04.926371,0.10203036889990294,193,20,5.700431385379425,8.939282135897168,COMPLETE
56,56,0.5104166666666666,2023-04-04 02:47:12.965172,2023-04-04 02:47:16.602144,0 days 00:00:03.636972,0.14514360055081946,199,17,6.068365133717287,9.395793632194621,COMPLETE
57,57,0.5729166666666666,2023-04-04 02:47:16.602446,2023-04-04 02:47:19.070410,0 days 00:00:02.467964,0.18736361772865903,181,26,7.050487846976835,8.682877925016703,COMPLETE
58,58,0.515625,2023-04-04 02:47:19.070726,2023-04-04 02:47:21.082807,0 days 00:00:02.012081,0.24582231077386793,192,21,6.2967510759303025,9.85030190513025,COMPLETE
59,59,0.609375,2023-04-04 02:47:21.083110,2023-04-04 02:47:25.050125,0 days 00:00:03.967015,0.1180972600315576,180,23,7.46214737101096,9.192731002213428,COMPLETE
60,60,0.5885416666666666,2023-04-04 02:47:25.050437,2023-04-04 02:47:27.627764,0 days 00:00:02.577327,0.18391393982889206,180,23,7.910403582345349,9.201580381670022,COMPLETE
61,61,0.5677083333333334,2023-04-04 02:47:27.628080,2023-04-04 02:47:31.485846,0 days 00:00:03.857766,0.1170827226908743,184,28,5.175437420758586,8.281556414811762,COMPLETE
62,62,0.546875,2023-04-04 02:47:31.486162,2023-04-04 02:47:34.862536,0 days 00:00:03.376374,0.14298356504686188,193,25,5.612204703663476,9.524769702676997,COMPLETE
63,63,0.5833333333333334,2023-04-04 02:47:34.862844,2023-04-04 02:47:49.145857,0 days 00:00:14.283013,0.03471937526711416,184,22,6.5493761829685555,8.745291545155968,COMPLETE
64,64,0.5729166666666666,2023-04-04 02:47:49.146165,2023-04-04 02:47:54.290755,0 days 00:00:05.144590,0.1003991035071109,191,19,7.281564632933814,9.099474166932067,COMPLETE
65,65,0.5208333333333334,2023-04-04 02:47:54.291069,2023-04-04 02:47:56.716370,0 days 00:00:02.425301,0.22011085805596625,202,15,6.159070377470757,8.12366974918661,COMPLETE
66,66,0.59375,2023-04-04 02:47:56.716677,2023-04-04 02:48:06.484586,0 days 00:00:09.767909,0.049466230781682025,180,20,5.821168251054237,8.47087385603072,COMPLETE
