,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
43,43,0.0,2023-04-04 18:49:34.135143,2023-04-04 18:49:39.462611,0 days 00:00:05.327468,0.23266993631648714,260,48,4.502231010341703,40,5.4889495181465735,6.838873340307713,COMPLETE
44,44,0.21945154873543618,2023-04-04 18:49:39.462937,2023-04-04 18:49:43.776374,0 days 00:00:04.313437,0.2873443673717267,249,46,4.120807710094746,74,6.468421226477518,7.397608122161372,COMPLETE
45,45,0.4342142654163114,2023-04-04 18:49:43.776698,2023-04-04 18:49:47.073436,0 days 00:00:03.296738,0.3918376364104875,259,48,5.413746076091298,104,6.76040955709393,6.528318468244145,COMPLETE
46,46,0.16098323387325944,2023-04-04 18:49:47.073760,2023-04-04 18:49:50.173708,0 days 00:00:03.099948,0.4667108692413876,281,37,5.478324466077648,175,6.162773080928691,8.485410434231394,COMPLETE
47,47,0.2584541062801932,2023-04-04 18:49:50.174032,2023-04-04 18:49:53.878113,0 days 00:00:03.704081,0.36576554381548587,272,50,4.2460948203945925,156,7.97964709998951,6.236186077992182,COMPLETE
48,48,0.5316851378232452,2023-04-04 18:49:53.878444,2023-04-04 18:49:58.461670,0 days 00:00:04.583226,0.2089016789748492,201,45,4.812144870594847,95,5.609389545162591,7.823992923527484,COMPLETE
49,49,0.0,2023-04-04 18:49:58.462005,2023-04-04 18:50:03.174705,0 days 00:00:04.712700,0.1988060045604439,197,44,3.7034917729554047,24,5.51433194601789,7.567169755385992,COMPLETE
50,50,0.5655726058539358,2023-04-04 18:50:03.175047,2023-04-04 18:50:10.127064,0 days 00:00:06.952017,0.1443243262956973,210,40,4.363033575902103,94,4.000820841049044,9.672841963860737,COMPLETE
51,51,0.5315430520034101,2023-04-04 18:50:10.127398,2023-04-04 18:50:16.669781,0 days 00:00:06.542383,0.14593166718092493,205,45,4.81483784685088,97,4.48368219774365,9.630145692686487,COMPLETE
52,52,0.4822392725206024,2023-04-04 18:50:16.670116,2023-04-04 18:50:23.802953,0 days 00:00:07.132837,0.1369819931019937,204,40,4.697140452247157,80,4.102724548824705,9.67856837568538,COMPLETE
53,53,0.5267121341290139,2023-04-04 18:50:23.803286,2023-04-04 18:50:29.647023,0 days 00:00:05.843737,0.16043845335932128,205,45,4.885046703745033,95,3.9566717368891684,9.970237226541213,COMPLETE
54,54,0.18023586246092638,2023-04-04 18:50:29.647355,2023-04-04 18:50:36.318222,0 days 00:00:06.670867,0.1501499413719485,210,35,4.387917109559411,62,3.611884586347776,9.205699804148237,COMPLETE
55,55,0.48742540494458647,2023-04-04 18:50:36.318565,2023-04-04 18:50:40.166474,0 days 00:00:03.847909,0.20600453964141013,181,45,4.967606594528412,91,3.3861383737379462,9.975188915173538,COMPLETE
56,56,0.5266410912190963,2023-04-04 18:50:40.166830,2023-04-04 18:50:46.022545,0 days 00:00:05.855715,0.15814442389195546,194,40,4.243958225180064,116,4.91967336091807,9.073214851410444,COMPLETE
57,57,0.0,2023-04-04 18:50:46.022883,2023-04-04 18:50:54.353293,0 days 00:00:08.330410,0.12368041344071211,215,46,4.86285501379999,45,4.507768130713121,8.600896628949194,COMPLETE
58,58,0.1462773515203183,2023-04-04 18:50:54.353623,2023-04-04 18:50:59.121502,0 days 00:00:04.767879,0.2069716933430065,204,43,4.526992679009651,69,5.377385475045475,9.303221193157416,COMPLETE
59,59,0.40927820403523735,2023-04-04 18:50:59.121840,2023-04-04 18:51:02.025324,0 days 00:00:02.903484,0.31278094829977,192,41,3.926595453593328,86,2.8923063333016223,8.082570704468674,COMPLETE
60,60,0.1707161125319693,2023-04-04 18:51:02.025655,2023-04-04 18:51:08.586776,0 days 00:00:06.561121,0.17306635719034247,224,38,5.700850779175726,300,5.772454769118787,8.768632479441294,COMPLETE
61,61,0.4926115373685706,2023-04-04 18:51:08.587113,2023-04-04 18:51:13.079943,0 days 00:00:04.492830,0.217572670347594,207,44,4.846529677504986,97,4.96161308890103,9.694750105853684,COMPLETE
62,62,0.49744245524296665,2023-04-04 18:51:13.080282,2023-04-04 18:51:16.514741,0 days 00:00:03.434459,0.2786191631857118,200,47,5.109447902135185,116,6.223376769639973,8.941722132727582,COMPLETE
63,63,0.014634839443023587,2023-04-04 18:51:16.515089,2023-04-04 18:51:25.218194,0 days 00:00:08.703105,0.1202066151030184,216,45,4.5374851077928255,56,5.274782462970358,8.376033457297527,COMPLETE
64,64,0.5021312872975277,2023-04-04 18:51:25.218543,2023-04-04 18:51:42.249492,0 days 00:00:17.030949,0.0542008787050941,188,47,5.494423226733126,80,5.66011900101665,7.921822629615435,COMPLETE
65,65,0.49239840863881784,2023-04-04 18:51:42.249830,2023-04-04 18:51:47.668240,0 days 00:00:05.418410,0.1746315278210172,201,49,4.332269738492509,94,5.9799786212809325,9.441019467249664,COMPLETE
66,66,0.4390451832907076,2023-04-04 18:51:47.668574,2023-04-04 18:51:55.214863,0 days 00:00:07.546289,0.13785277672512392,208,42,4.028703766832057,139,6.849180632439662,9.92785923846921,COMPLETE
67,67,0.48287865870986074,2023-04-04 18:51:55.215203,2023-04-04 18:51:59.651424,0 days 00:00:04.436221,0.22874230957865294,219,44,4.902007556851442,119,4.5269934972942805,9.463330095424316,COMPLETE
68,68,0.5656436487638534,2023-04-04 18:51:59.651760,2023-04-04 18:52:23.951152,0 days 00:00:24.299392,0.044039871421537355,213,46,6.046775826525452,98,5.243652471655206,8.859682162255371,COMPLETE
69,69,0.20005683432793409,2023-04-04 18:52:23.951502,2023-04-04 18:52:33.456257,0 days 00:00:09.504755,0.10859588948522025,214,46,3.3571844406498057,71,5.156095606025951,8.828910687891824,COMPLETE
70,70,0.5901534526854221,2023-04-04 18:52:33.456722,2023-04-04 18:53:06.973152,0 days 00:00:33.516430,0.036111888344663265,230,41,6.159808482786175,80,4.778078727539743,9.095468444429994,COMPLETE
71,71,0.5463199772662688,2023-04-04 18:53:06.973641,2023-04-04 18:53:36.646992,0 days 00:00:29.673351,0.04074862065510199,226,39,6.123096642907502,86,4.166137918528451,9.059434573358292,COMPLETE
72,72,0.5658567774936061,2023-04-04 18:53:36.647498,2023-04-04 18:54:04.708897,0 days 00:00:28.061399,0.04357605701702459,230,39,6.15795718569843,81,4.637938779819349,8.330855912981031,COMPLETE
73,73,0.5365160556976414,2023-04-04 18:54:04.709243,2023-04-04 18:54:47.861119,0 days 00:00:43.151876,0.029334601708045187,233,39,6.258977127612955,84,4.966371657727658,8.258383272741947,COMPLETE
74,74,0.5171923842000568,2023-04-04 18:54:47.861477,2023-04-04 18:55:09.903427,0 days 00:00:22.041950,0.05632002933738971,231,35,6.1681180725578795,82,4.752838894069975,8.235208044349967,COMPLETE
75,75,0.2778488206876954,2023-04-04 18:55:09.903906,2023-04-04 18:55:43.528742,0 days 00:00:33.624836,0.035872700942208374,226,38,6.253514880335371,62,5.13688911179818,8.662439143807145,COMPLETE
76,76,0.3317703893151463,2023-04-04 18:55:43.529239,2023-04-04 18:56:16.042883,0 days 00:00:32.513644,0.03953986339761055,235,32,6.704196020385942,55,4.2663869428802785,8.308780061976329,COMPLETE
77,77,0.5561949417448139,2023-04-04 18:56:16.043363,2023-04-04 18:56:44.138379,0 days 00:00:28.095016,0.04253013555460824,223,36,5.740709981496501,77,4.700933744516793,9.037550846024065,COMPLETE
78,78,0.0,2023-04-04 18:56:44.138881,2023-04-04 18:57:09.976446,0 days 00:00:25.837565,0.0462371729005941,222,36,5.9047336445160745,29,4.852388829002559,9.04870382580594,COMPLETE
79,79,0.0,2023-04-04 18:57:09.976794,2023-04-04 18:57:22.057399,0 days 00:00:12.080605,0.09687793949462653,231,39,6.033046045854723,48,4.7174525923985655,8.883998918675179,COMPLETE
80,80,0.5167661267405513,2023-04-04 18:57:22.057875,2023-04-04 18:59:51.923736,0 days 00:02:29.865861,0.011277004755360587,236,36,6.367960861598341,76,5.198246557249294,9.26218700636739,COMPLETE
81,81,0.5753054845126456,2023-04-04 18:59:51.924089,2023-04-04 19:00:08.446378,0 days 00:00:16.522289,0.06884517424699714,228,41,5.654216512648647,89,4.345501508860825,8.483238221269524,COMPLETE
82,82,0.565714691673771,2023-04-04 19:00:08.446919,2023-04-04 19:00:24.935013,0 days 00:00:16.488094,0.06842435069003253,228,41,5.684259291053715,87,4.274696008909559,8.65191868977957,COMPLETE
83,83,0.23387325944870704,2023-04-04 19:00:24.935398,2023-04-04 19:00:41.611577,0 days 00:00:16.676179,0.0676872785524045,227,41,5.724685172359542,66,4.217828902040258,8.70191534165859,COMPLETE
84,84,0.5121483375959079,2023-04-04 19:00:41.612099,2023-04-04 19:00:52.776251,0 days 00:00:11.164152,0.10003123735284708,222,40,6.092720432569647,109,3.953982617575076,8.493833227109507,COMPLETE
85,85,0.5413469735720375,2023-04-04 19:00:52.776745,2023-04-04 19:01:08.861254,0 days 00:00:16.084509,0.07302465566082772,218,28,5.653643313556109,90,4.3215988123954014,9.081245274156243,COMPLETE
86,86,0.35144927536231885,2023-04-04 19:01:08.861746,2023-04-04 19:01:28.838424,0 days 00:00:19.976678,0.0597609410794001,218,28,5.667607542313471,244,4.286380529924869,9.039368920230414,COMPLETE
87,87,0.5168371696504689,2023-04-04 19:01:28.838933,2023-04-04 19:01:45.509230,0 days 00:00:16.670297,0.07349816608893467,229,28,6.534481707626677,88,4.691494300030941,9.279931585037057,COMPLETE
88,88,0.5217391304347826,2023-04-04 19:01:45.509572,2023-04-04 19:03:41.903844,0 days 00:01:56.394272,0.012681221548125086,213,37,5.955326227309404,73,3.8225330233187864,8.525031147798144,COMPLETE
89,89,0.45339585109406083,2023-04-04 19:03:41.904190,2023-04-04 19:03:53.546421,0 days 00:00:11.642231,0.09906944836202897,221,30,5.562002768416929,60,4.219354510367328,8.04773666383809,COMPLETE
90,90,0.5366581415174765,2023-04-04 19:03:53.546953,2023-04-04 19:04:23.080642,0 days 00:00:29.533689,0.03956466714091042,218,34,5.8115050977558935,78,4.4015428352597965,8.914278617316329,COMPLETE
91,91,0.5220233020744529,2023-04-04 19:04:23.080988,2023-04-04 19:04:54.632687,0 days 00:00:31.551699,0.04160932536492889,240,33,5.266754369808095,79,4.540098606026381,8.842590051400167,COMPLETE
92,92,0.5559107701051436,2023-04-04 19:04:54.633033,2023-04-04 19:05:07.452823,0 days 00:00:12.819790,0.08151586946967498,211,37,5.836624554667088,89,3.682626242499623,9.483080484848243,COMPLETE
93,93,0.565714691673771,2023-04-04 19:05:07.453308,2023-04-04 19:05:19.760873,0 days 00:00:12.307565,0.08399602981802146,210,37,6.073128950272231,90,3.770264267879567,9.501037840453272,COMPLETE
94,94,0.5073884626314293,2023-04-04 19:05:19.761370,2023-04-04 19:05:31.305682,0 days 00:00:11.544312,0.08992977827204615,211,37,6.063366921023253,112,3.5533272662738256,9.592203733187336,COMPLETE
95,95,0.4926115373685706,2023-04-04 19:05:31.306031,2023-04-04 19:05:41.380107,0 days 00:00:10.074076,0.10923843609819024,225,41,5.396972441787055,123,4.011660417741724,9.412332823232145,COMPLETE
96,96,0.41418016481955106,2023-04-04 19:05:41.380452,2023-04-04 19:05:50.149765,0 days 00:00:08.769313,0.1264409276781503,229,38,6.841849300348036,70,3.772778929972019,9.191084734606008,COMPLETE
97,97,0.5412759306621199,2023-04-04 19:05:50.150115,2023-04-04 19:06:39.241062,0 days 00:00:49.090947,0.025709174905946507,238,42,6.356622128477872,88,4.09367023192309,9.638199683933273,COMPLETE
98,98,0.5413469735720374,2023-04-04 19:06:39.241428,2023-04-04 19:06:55.997965,0 days 00:00:16.756537,0.062000144790776195,211,39,5.858817562481191,103,3.2619476673540246,8.659599199037949,COMPLETE
99,99,0.47797669792554703,2023-04-04 19:06:55.998451,2023-04-04 19:07:09.270635,0 days 00:00:13.272184,0.08659618080802309,224,35,6.553743007062436,67,4.7416059739969665,9.425987230497768,COMPLETE
