,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_parncutt_prior_mu,params_parncutt_prior_sigma,params_smooth_bpm_window,params_smooth_time_window,state
131,131,0.604717249218528,2023-04-06 18:48:09.034910,2023-04-06 18:48:21.280150,0 days 00:00:12.245240,0.0912563270149559,249,27,112,3.017631191408666,0.7724133062928512,8.922191219283938,COMPLETE
132,132,0.6291560102301791,2023-04-06 18:48:21.280510,2023-04-06 18:48:41.295558,0 days 00:00:20.015048,0.051213128163715815,233,27,103,3.461429141625213,0.7257816609263076,8.664162501846693,COMPLETE
133,133,0.6144501278772379,2023-04-06 18:48:41.295891,2023-04-06 18:50:52.597309,0 days 00:02:11.301418,0.01003749808082903,238,26,103,3.499486346606555,0.9871327372595324,8.601605696478707,COMPLETE
134,134,0.5948422847399829,2023-04-06 18:50:52.597694,2023-04-06 18:52:24.269888,0 days 00:01:31.672194,0.014247625975338789,239,26,99,3.516602863290929,1.054477650086301,8.499643211278052,COMPLETE
135,135,0.5363029269678886,2023-04-06 18:52:24.270415,2023-04-06 18:52:57.645918,0 days 00:00:33.375503,0.03634608526833419,267,28,91,3.189467845974008,0.6308031671429556,8.168902636663608,COMPLETE
136,136,0.6290849673202614,2023-04-06 18:52:57.646435,2023-04-06 18:53:18.073327,0 days 00:00:20.426892,0.05162650305831317,233,27,104,3.422631365053699,0.9691520337856477,8.767646538175033,COMPLETE
137,137,0.6048593350383632,2023-04-06 18:53:18.073684,2023-04-06 18:53:41.281981,0 days 00:00:23.208297,0.047464451503995045,232,29,102,3.2939907195376574,1.2800452572797891,7.938235734691494,COMPLETE
138,138,0.5168371696504689,2023-04-06 18:53:41.282350,2023-04-06 18:54:24.499035,0 days 00:00:43.216685,0.02796663562298242,237,25,84,3.432402006962192,0.9451612633412428,8.640942045359315,COMPLETE
139,139,0.37041773231031544,2023-04-06 18:54:24.499568,2023-04-06 18:54:27.524989,0 days 00:00:03.025421,0.41452007896599063,228,31,105,3.7023573935370027,1.5742828665851514,8.369136172730917,COMPLETE
140,140,0.5704745666382495,2023-04-06 18:54:27.525364,2023-04-06 18:54:54.347209,0 days 00:00:26.821845,0.051145811776916586,242,26,94,3.228466092781611,4.424557646057205,9.241082966780237,COMPLETE
141,141,0.6045041204887752,2023-04-06 18:54:54.347592,2023-04-06 18:55:13.112392,0 days 00:00:18.764800,0.05515399073805981,233,27,109,3.8632407253289736,0.8252192803646343,8.943287803625207,COMPLETE
142,142,0.5802074452969593,2023-04-06 18:55:13.112737,2023-04-06 18:57:14.441821,0 days 00:02:01.329084,0.010951661864411988,240,27,115,3.4756724829989087,1.1860385664548634,8.787181068666754,COMPLETE
143,143,0.6143790849673202,2023-04-06 18:57:14.442323,2023-04-06 18:57:29.640944,0 days 00:00:15.198621,0.07050135516854204,244,28,119,3.77757013826379,0.6214173559622941,9.079388758923905,COMPLETE
144,144,0.5560528559249787,2023-04-06 18:57:29.641447,2023-04-06 18:57:39.296150,0 days 00:00:09.654703,0.11181996554214155,236,30,103,4.039198532257999,0.9474597050878398,9.54308157640676,COMPLETE
145,145,0.585109406081273,2023-04-06 18:57:39.296517,2023-04-06 18:57:52.271389,0 days 00:00:12.974872,0.08247687666801347,234,28,98,3.5712063664757574,1.4287999003591032,8.653117302682487,COMPLETE
146,146,0.5412759306621199,2023-04-06 18:57:52.271762,2023-04-06 18:57:57.292541,0 days 00:00:05.020779,0.24906850168600747,253,26,129,2.8987368603902057,1.0547113391841512,8.148089387923871,COMPLETE
147,147,0.6289428815004262,2023-04-06 18:57:57.292940,2023-04-06 18:58:33.673853,0 days 00:00:36.380913,0.03268017965243101,257,32,110,3.9433976091380263,0.7266401075475006,7.587175415175865,COMPLETE
148,148,0.4923984086388178,2023-04-06 18:58:33.674214,2023-04-06 18:59:01.850397,0 days 00:00:28.176183,0.039782008709241104,258,34,87,3.3419990840335836,0.6586633008677397,7.38684009907596,COMPLETE
149,149,0.6192100028417163,2023-04-06 18:59:01.850807,2023-04-06 18:59:49.063817,0 days 00:00:47.213010,0.024887320011138837,261,29,110,3.1161978940385335,0.5059207136855973,7.772275936411701,COMPLETE
150,150,0.6044330775788577,2023-04-06 18:59:49.064185,2023-04-06 19:01:38.421414,0 days 00:01:49.357229,0.012505819523066227,261,29,108,3.114845288594999,0.7287912917958049,7.180302832688402,COMPLETE
151,151,0.6240409207161125,2023-04-06 19:01:38.421766,2023-04-06 19:02:15.576808,0 days 00:00:37.155042,0.03042138941781632,256,32,111,3.6145037128648236,0.5320471677018809,7.644414164775232,COMPLETE
152,152,0.6143790849673203,2023-04-06 19:02:15.577308,2023-04-06 19:02:52.419083,0 days 00:00:36.841775,0.03192084628436834,256,32,121,3.5604035783703956,0.6777875535624545,7.621331820629651,COMPLETE
153,153,0.5656436487638533,2023-04-06 19:02:52.419474,2023-04-06 19:03:12.373449,0 days 00:00:19.953975,0.05951182552047427,265,31,97,3.808026849674902,0.8600502793540019,6.924648538619062,COMPLETE
154,154,0.6095481670929241,2023-04-06 19:03:12.373970,2023-04-06 19:03:42.817101,0 days 00:00:30.443131,0.03757288602107142,260,32,113,3.251599804171181,0.5493270813979056,7.530558398648753,COMPLETE
155,155,0.5899403239556692,2023-04-06 19:03:42.817489,2023-04-06 19:05:45.964628,0 days 00:02:03.147139,0.01075095976219793,263,33,106,3.4310690455098034,0.5062663555233172,7.77517953475156,COMPLETE
156,156,0.5411338448422848,2023-04-06 19:05:45.965026,2023-04-06 19:06:11.016869,0 days 00:00:25.051843,0.04835952042048041,257,30,92,3.7024631886848067,1.1207825763091086,7.917929208595399,COMPLETE
157,157,0.5999573742540495,2023-04-06 19:06:11.017404,2023-04-06 19:06:26.703489,0 days 00:00:15.686085,0.07170861294652879,253,29,102,3.970137417549398,0.9900702960994219,7.5038680470194645,COMPLETE
158,158,0.5510798522307474,2023-04-06 19:06:26.703861,2023-04-06 19:07:07.430935,0 days 00:00:40.727074,0.02855907929473638,260,32,125,3.084702244985313,0.5044990957425499,7.114717205046535,COMPLETE
159,159,0.0,2023-04-06 19:07:07.431484,2023-04-06 19:07:20.349718,0 days 00:00:12.918234,0.08773723270543532,251,28,13,3.573959833294241,1.363733635745851,7.385188443339308,COMPLETE
160,160,0.6094060812730889,2023-04-06 19:07:20.350076,2023-04-06 19:07:41.124428,0 days 00:00:20.774352,0.059200614718925466,267,30,110,3.931487668822652,1.187556758827836,7.747257973679238,COMPLETE
161,161,0.45368002273373115,2023-04-06 19:07:41.124834,2023-04-06 19:07:43.892348,0 days 00:00:02.767514,0.5645507305129727,256,24,115,3.3940122127765284,0.8277908151116015,8.102343917972064,COMPLETE
162,162,0.5802784882068769,2023-04-06 19:07:43.892890,2023-04-06 19:07:56.192188,0 days 00:00:12.299298,0.10182336737884526,263,27,104,4.1529936908787395,1.7112614859103947,8.417445315488385,COMPLETE
163,163,0.5997442455242966,2023-04-06 19:07:56.192562,2023-04-06 19:08:37.041916,0 days 00:00:40.849354,0.02913145961288889,238,25,97,3.6848304705823933,0.9687737798403145,7.852857228886082,COMPLETE
164,164,0.6143790849673202,2023-04-06 19:08:37.042283,2023-04-06 19:08:50.842229,0 days 00:00:13.799946,0.07541115605585977,231,31,111,2.8831747711504607,1.3033760987596938,7.218528301076093,COMPLETE
165,165,0.6094060812730889,2023-04-06 19:08:50.842677,2023-04-06 19:09:12.957000,0 days 00:00:22.114323,0.05098413417460577,258,34,119,4.6611290971524095,0.7727880897069501,9.28791953630204,COMPLETE
166,166,0.3801506109690253,2023-04-06 19:09:12.957516,2023-04-06 19:09:22.526107,0 days 00:00:09.568591,0.12922551450700853,271,29,91,5.421435172717118,1.1210109254501093,9.756813077278302,COMPLETE
167,167,0.6386757601591361,2023-04-06 19:09:22.526486,2023-04-06 19:09:52.841735,0 days 00:00:30.315249,0.04184083860369628,248,23,108,4.329753166125281,1.5375307088761454,7.631550236007083,COMPLETE
168,168,0.5947712418300654,2023-04-06 19:09:52.842262,2023-04-06 19:10:45.061323,0 days 00:00:52.219061,0.027765803807413544,265,28,101,4.26536614953363,1.9079899772649165,6.354242465369646,COMPLETE
169,169,0.6044330775788577,2023-04-06 19:10:45.061697,2023-04-06 19:12:42.735757,0 days 00:01:57.674060,0.011902285623568126,248,26,108,3.8609754765476993,1.472330735387148,7.710507433428919,COMPLETE
170,170,0.4047314578005115,2023-04-06 19:12:42.736146,2023-04-06 19:13:15.353207,0 days 00:00:32.617061,0.046373110733244224,255,25,80,4.362177082674104,6.823047676560795,9.43822339958669,COMPLETE
171,171,0.6094771241830065,2023-04-06 19:13:15.353721,2023-04-06 19:13:32.224422,0 days 00:00:16.870701,0.06961672978084124,243,24,114,4.825630821279316,1.61252802205407,7.5117385760025925,COMPLETE
172,172,0.5949843705598181,2023-04-06 19:13:32.224940,2023-04-06 19:13:45.071738,0 days 00:00:12.846798,0.0893667912285491,246,23,105,4.53399584299922,1.2528050085501767,8.370700100825557,COMPLETE
173,173,0.5753765274225633,2023-04-06 19:13:45.072250,2023-04-06 19:14:09.717577,0 days 00:00:24.645327,0.044276481342542896,240,27,123,4.085916672164058,0.8063020531539172,7.965467202808612,COMPLETE
174,174,0.6290849673202614,2023-04-06 19:14:09.717930,2023-04-06 19:14:25.519391,0 days 00:00:15.801461,0.06742104030406004,235,22,98,3.2677463137449743,1.0106442086017335,7.349540789191964,COMPLETE
175,175,0.6339869281045751,2023-04-06 19:14:25.519750,2023-04-06 19:14:41.957023,0 days 00:00:16.437273,0.0634878555002959,227,22,98,3.13643234925418,0.9981294478975966,6.987264802058894,COMPLETE
176,176,0.6339869281045751,2023-04-06 19:14:41.957550,2023-04-06 19:14:57.497858,0 days 00:00:15.540308,0.06752495033706209,230,22,97,3.2300420555288096,0.7084495483251179,7.056921003241425,COMPLETE
177,177,0.560528559249787,2023-04-06 19:14:57.498400,2023-04-06 19:15:07.350697,0 days 00:00:09.852297,0.10863292574534332,228,20,89,3.045730472602509,0.671987869171031,6.7829563487657305,COMPLETE
178,178,0.6339869281045751,2023-04-06 19:15:07.351093,2023-04-06 19:15:22.547764,0 days 00:00:15.196671,0.06858903790466209,230,21,95,3.2485813133942254,0.5045731654916188,7.088634761442999,COMPLETE
179,179,0.5996732026143791,2023-04-06 19:15:22.548265,2023-04-06 19:15:33.906179,0 days 00:00:11.357914,0.09224110049890379,225,21,96,3.0010815109221847,0.689760936352174,7.172311640568658,COMPLETE
180,180,0.5217391304347826,2023-04-06 19:15:33.906584,2023-04-06 19:15:51.642311,0 days 00:00:17.735727,0.06897948268224433,230,22,82,3.1864126250012985,2.910333582842974,6.903052238488547,COMPLETE
181,181,0.6339158851946576,2023-04-06 19:15:51.642745,2023-04-06 19:16:07.083278,0 days 00:00:15.440533,0.06651521172245918,227,20,98,2.7828205040172094,0.8177927939411214,7.340299799630575,COMPLETE
182,182,0.4729326513213981,2023-04-06 19:16:07.083820,2023-04-06 19:16:11.177735,0 days 00:00:04.093915,0.293170238837966,227,20,93,2.7776452343755116,0.5149111053645853,7.314421752404134,COMPLETE
183,183,0.6388178459789713,2023-04-06 19:16:11.178109,2023-04-06 19:16:26.637658,0 days 00:00:15.459549,0.06419813154640087,220,21,99,2.808700485928646,0.8776092110187451,7.116785419387308,COMPLETE
184,184,0.5899403239556692,2023-04-06 19:16:26.638024,2023-04-06 19:16:35.423162,0 days 00:00:08.785138,0.1162720956495108,218,21,98,2.7442067255567,1.0563748144433693,6.702950166374798,COMPLETE
185,185,0.5655015629440182,2023-04-06 19:16:35.423757,2023-04-06 19:16:51.048433,0 days 00:00:15.624676,0.06454957059264498,223,19,86,2.4954661543067846,0.8287649475322931,7.013676491283621,COMPLETE
186,186,0.6094771241830066,2023-04-06 19:16:51.048792,2023-04-06 19:17:03.501460,0 days 00:00:12.452668,0.08710804855617513,233,22,98,3.2732541686149315,1.1376634682939946,7.058888291810962,COMPLETE
187,187,0.37041773231031544,2023-04-06 19:17:03.501969,2023-04-06 19:17:19.725260,0 days 00:00:16.223291,0.06183045906272615,221,22,73,2.8289420262172857,0.8938265871369128,7.3786710095734565,COMPLETE
188,188,0.5119352088661551,2023-04-06 19:17:19.725633,2023-04-06 19:17:26.626558,0 days 00:00:06.900925,0.16772497424102334,229,18,89,2.9662725229528655,3.260675684188072,6.621310202396869,COMPLETE
189,189,0.5900113668655868,2023-04-06 19:17:26.626922,2023-04-06 19:17:34.919411,0 days 00:00:08.292489,0.12857105312727654,226,21,101,3.2838369716553966,0.693305529934972,7.168362067359531,COMPLETE
190,190,0.5996732026143791,2023-04-06 19:17:34.919776,2023-04-06 19:17:44.120036,0 days 00:00:09.200260,0.10563964096559086,214,22,94,2.53881444673051,1.308414231654346,6.942034554506571,COMPLETE
191,191,0.6095481670929241,2023-04-06 19:17:44.120417,2023-04-06 19:18:05.468996,0 days 00:00:21.348579,0.0497714353283366,232,20,108,3.121969171742056,0.5261356097024718,7.592121482726032,COMPLETE
192,192,0.6242540494458653,2023-04-06 19:18:05.469355,2023-04-06 19:18:18.413671,0 days 00:00:12.944316,0.07656122313526764,220,23,102,2.6952483473553253,0.7702970056599077,7.230081541835876,COMPLETE
193,193,0.6242540494458653,2023-04-06 19:18:18.414047,2023-04-06 19:18:31.034440,0 days 00:00:12.620393,0.07911528414207325,220,23,101,2.8433452828070878,0.9411593509275694,7.349572063051817,COMPLETE
194,194,0.6096902529127594,2023-04-06 19:18:31.034853,2023-04-06 19:18:41.160900,0 days 00:00:10.126047,0.09921905579370183,221,23,100,2.623983470282063,0.7749311630242244,7.230682360555226,COMPLETE
195,195,0.5898692810457516,2023-04-06 19:18:41.161262,2023-04-06 19:18:54.754131,0 days 00:00:13.592869,0.07456119600183586,223,21,92,2.364127963040903,1.0314083905979274,7.431180231253354,COMPLETE
196,196,0.6242540494458653,2023-04-06 19:18:54.754507,2023-04-06 19:19:07.091457,0 days 00:00:12.336950,0.08156536353318915,219,23,102,2.697647161493614,1.1945697623816456,6.98164826147219,COMPLETE
197,197,0.5706876953680023,2023-04-06 19:19:07.091826,2023-04-06 19:19:14.174217,0 days 00:00:07.082391,0.14280819783984564,218,23,97,2.7356838031484916,1.154847967068012,7.021092764029738,COMPLETE
198,198,0.5120062517760727,2023-04-06 19:19:14.174592,2023-04-06 19:19:25.884291,0 days 00:00:11.709699,0.0834177430079891,215,22,84,2.6527313128073593,0.8069507358831342,6.769907150342231,COMPLETE
199,199,0.4730036942313158,2023-04-06 19:19:25.884705,2023-04-06 19:19:29.186812,0 days 00:00:03.302107,0.3316364865061095,210,23,102,2.931039813240489,0.9007243184245598,7.324111840535117,COMPLETE
