,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_gaussian_prior_mu,params_gaussian_prior_sigma,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
131,131,0.6143080420574026,2023-04-06 17:32:14.403391,2023-04-06 17:32:23.587359,0 days 00:00:09.183968,0.16440238734199258,103,667.8046523096339,293,23,3.721261815278714,2.6238159264724383,COMPLETE
132,132,0.6240409207161125,2023-04-06 17:32:23.587758,2023-04-06 17:32:40.667092,0 days 00:00:17.079334,0.09072701626364424,112,619.6269865540607,291,23,3.5308439792748194,3.011283722705926,COMPLETE
133,133,0.6337737993748224,2023-04-06 17:32:40.667461,2023-04-06 17:32:57.513985,0 days 00:00:16.846524,0.08799807856871031,113,611.4990040664051,281,24,3.385833519196407,2.88961474729368,COMPLETE
134,134,0.6192100028417165,2023-04-06 17:32:57.514376,2023-04-06 17:33:14.669452,0 days 00:00:17.155076,0.08944799614126533,115,613.1241651524062,280,22,3.3229612072476282,3.243157221989393,COMPLETE
135,135,0.6142369991474851,2023-04-06 17:33:14.669832,2023-04-06 17:33:26.046739,0 days 00:00:11.376907,0.13103112371580625,111,631.1104654937556,282,26,3.918585106767774,3.0025574839350684,COMPLETE
136,136,0.5460358056265985,2023-04-06 17:33:26.047091,2023-04-06 17:33:55.439586,0 days 00:00:29.392495,0.05586437739114437,132,589.3458171933521,289,24,4.152116474472651,2.8751291758444735,COMPLETE
137,137,0.5997442455242966,2023-04-06 17:33:55.439935,2023-04-06 17:34:09.389996,0 days 00:00:13.950061,0.1122395061600524,121,565.9330237270515,295,18,3.4993073631714395,3.294170051347348,COMPLETE
138,138,0.6241830065359477,2023-04-06 17:34:09.390503,2023-04-06 17:34:29.040591,0 days 00:00:19.650088,0.07895566539233674,99,524.4937130662521,286,20,3.1668615691652193,3.107704178269395,COMPLETE
139,139,0.62411196362603,2023-04-06 17:34:29.041090,2023-04-06 17:34:50.675853,0 days 00:00:21.634763,0.07100682308597717,97,520.1685700733353,286,21,2.8315687973496138,3.8727962388493595,COMPLETE
140,140,0.5852514919011084,2023-04-06 17:34:50.676209,2023-04-06 17:35:11.780197,0 days 00:00:21.103988,0.06833733956505222,96,481.4798313006519,272,20,2.661776719230891,3.0957067840366324,COMPLETE
141,141,0.5851804489911907,2023-04-06 17:35:11.780564,2023-04-06 17:36:01.639150,0 days 00:00:49.858586,0.032268325246064336,101,515.6674136943404,275,19,2.899792164981247,3.4751871900665874,COMPLETE
142,142,0.5899403239556692,2023-04-06 17:36:01.639506,2023-04-06 17:36:20.894286,0 days 00:00:19.254780,0.08070942351942492,84,539.5644537124869,286,21,3.21194727104407,3.632801413808395,COMPLETE
143,143,0.6240409207161125,2023-04-06 17:36:20.894850,2023-04-06 17:36:32.059639,0 days 00:00:11.164789,0.12936229193729684,111,465.6073454148727,284,20,3.0333021235943134,3.89654978901728,COMPLETE
144,144,0.5704745666382495,2023-04-06 17:36:32.060018,2023-04-06 17:36:41.427113,0 days 00:00:09.367095,0.15114416213478224,91,462.2828025575106,283,20,3.0318823971684745,4.204390595250765,COMPLETE
145,145,0.5458937198067634,2023-04-06 17:36:41.427613,2023-04-06 17:36:44.822146,0 days 00:00:03.394533,0.4541941303054379,113,504.224137292368,281,17,2.6503338178862013,2.873612747076926,COMPLETE
146,146,0.5800653594771241,2023-04-06 17:36:44.822513,2023-04-06 17:36:55.710576,0 days 00:00:10.888063,0.12851675088700448,79,426.24972004780517,278,19,2.8155635810748727,3.829921661268561,COMPLETE
147,147,0.6045041204887752,2023-04-06 17:36:55.710950,2023-04-06 17:37:11.987079,0 days 00:00:16.276129,0.09517093646864595,124,447.4466489739192,285,21,3.362681580687996,4.792693582213525,COMPLETE
148,148,0.5949133276499006,2023-04-06 17:37:11.987447,2023-04-06 17:37:49.456310,0 days 00:00:37.468863,0.04471064462779826,98,470.5410813017081,288,18,3.180881249630179,3.860480917997782,COMPLETE
149,149,0.5899403239556692,2023-04-06 17:37:49.456840,2023-04-06 17:37:57.390786,0 days 00:00:07.933946,0.18424373204258063,117,527.5109022981459,290,23,3.6214411271862876,5.230134689851239,COMPLETE
150,150,0.5996021597044615,2023-04-06 17:37:57.391400,2023-04-06 17:38:21.423748,0 days 00:00:24.032348,0.06438354609318318,111,495.7379497860384,284,22,3.009016546474786,2.420450752094232,COMPLETE
151,151,0.6290849673202614,2023-04-06 17:38:21.424255,2023-04-06 17:38:35.476064,0 days 00:00:14.051809,0.10785658106768578,104,556.9208930116675,292,24,3.3961829738804425,3.9844713835966794,COMPLETE
152,152,0.6094771241830065,2023-04-06 17:38:35.476427,2023-04-06 17:38:48.723068,0 days 00:00:13.246641,0.11495920797633691,101,567.3303075116785,292,20,3.3040871314958484,2.737867538679426,COMPLETE
153,153,0.5996732026143791,2023-04-06 17:38:48.723435,2023-04-06 17:38:59.203473,0 days 00:00:10.480038,0.13928917292388748,93,549.5135397384096,287,23,3.4139907920602885,3.9345177347162523,COMPLETE
154,154,0.6338448422847399,2023-04-06 17:38:59.203851,2023-04-06 17:39:16.299201,0 days 00:00:17.095350,0.08774948483367648,104,519.0640936864806,298,36,2.8393145329333884,3.363499647816626,COMPLETE
155,155,0.6143080420574026,2023-04-06 17:39:16.299708,2023-04-06 17:39:33.904539,0 days 00:00:17.604831,0.08437729544521827,104,524.0027974968003,300,39,2.8070745954975687,4.387831535099649,COMPLETE
156,156,0.5850383631713555,2023-04-06 17:39:33.904943,2023-04-06 17:39:47.200438,0 days 00:00:13.295495,0.1112562307968024,87,440.98871999876894,297,34,3.089958567109196,3.6216489441601363,COMPLETE
157,157,0.6093350383631714,2023-04-06 17:39:47.200940,2023-04-06 17:40:34.826312,0 days 00:00:47.625372,0.0332320617345914,111,483.535264702948,291,38,2.529671200889531,4.097519142277848,COMPLETE
158,158,0.585109406081273,2023-04-06 17:40:34.826893,2023-04-06 17:41:00.093568,0 days 00:00:25.266675,0.06464553338486612,127,553.2417520771313,298,24,3.561495089419714,3.357774871151617,COMPLETE
159,159,0.6143790849673202,2023-04-06 17:41:00.093959,2023-04-06 17:41:14.806021,0 days 00:00:14.712062,0.0945986525567893,96,580.5925718376866,294,37,2.3164200854150323,3.9472370071752723,COMPLETE
160,160,0.6241830065359476,2023-04-06 17:41:14.806387,2023-04-06 17:41:26.135768,0 days 00:00:11.329381,0.12436192626139739,104,524.418135630747,296,36,2.8826343143884685,3.642997124255451,COMPLETE
161,161,0.004901960784313725,2023-04-06 17:41:26.136143,2023-04-06 17:41:36.312686,0 days 00:00:10.176543,0.13410441183852634,276,530.1253995796775,296,41,2.7451637886223317,3.7603577477521575,COMPLETE
162,162,0.6094060812730889,2023-04-06 17:41:36.313068,2023-04-06 17:41:48.508364,0 days 00:00:12.195296,0.11681235638621204,119,501.4159111754387,292,38,2.9725057520648948,3.656814080276746,COMPLETE
163,163,0.6386757601591361,2023-04-06 17:41:48.508876,2023-04-06 17:42:07.132934,0 days 00:00:18.624058,0.07956203152182417,104,397.36561963892854,298,36,2.6015739800782134,3.3956185395011538,COMPLETE
164,164,0.5656436487638534,2023-04-06 17:42:07.133307,2023-04-06 17:42:19.470470,0 days 00:00:12.337163,0.08614501920923584,104,413.8532566350289,227,34,2.0996750859024087,3.124352015308325,COMPLETE
165,165,0.62411196362603,2023-04-06 17:42:19.470899,2023-04-06 17:42:41.416603,0 days 00:00:21.945704,0.06854829106390017,98,377.61450949456514,298,39,2.556906155778665,4.278600334218641,COMPLETE
166,166,0.6241119636260302,2023-04-06 17:42:41.417112,2023-04-06 17:43:08.543420,0 days 00:00:27.126308,0.05650855786722381,112,326.6456479813876,300,36,2.483020984623925,4.353304254889012,COMPLETE
167,167,0.6143080420574027,2023-04-06 17:43:08.543783,2023-04-06 17:43:37.367025,0 days 00:00:28.823242,0.053182113848025,99,385.1598761967903,299,36,2.393141156858019,4.250099996147402,COMPLETE
168,168,0.6289428815004262,2023-04-06 17:43:37.367381,2023-04-06 17:43:56.665293,0 days 00:00:19.297912,0.07716008492066154,109,340.84770033730274,298,36,2.6145173808725395,4.4682414651142945,COMPLETE
169,169,0.62411196362603,2023-04-06 17:43:56.665666,2023-04-06 17:44:16.539068,0 days 00:00:19.873402,0.07339683607363909,92,335.0113029405478,297,36,2.253125441741283,4.263349566590184,COMPLETE
170,170,0.6094771241830065,2023-04-06 17:44:16.539438,2023-04-06 17:44:37.633658,0 days 00:00:21.094220,0.07019821972947599,90,334.3240121945521,300,35,2.2242222822366715,4.481256254150629,COMPLETE
171,171,0.5997442455242966,2023-04-06 17:44:37.634046,2023-04-06 17:45:15.825924,0 days 00:00:38.191878,0.039996068122175946,99,362.6402788634046,298,36,1.7814359443923056,4.146920989136142,COMPLETE
172,172,0.6289428815004262,2023-04-06 17:45:15.826311,2023-04-06 17:45:35.250465,0 days 00:00:19.424154,0.07516506183025251,107,288.00001168410927,296,36,2.382674867459646,4.377990828551558,COMPLETE
173,173,0.6192810457516339,2023-04-06 17:45:35.250851,2023-04-06 17:45:57.334724,0 days 00:00:22.083873,0.06722194463667075,105,304.512969633572,296,36,2.4910648106814284,4.655848020156041,COMPLETE
174,174,0.5949133276499005,2023-04-06 17:45:57.335242,2023-04-06 17:47:22.403467,0 days 00:01:25.068225,0.019584231400495714,94,294.3447403415456,297,33,2.606114268181061,4.314849046990489,COMPLETE
175,175,0.6046462063086104,2023-04-06 17:47:22.403998,2023-04-06 17:47:40.353194,0 days 00:00:17.949196,0.07820083748327793,103,340.80991949618095,294,35,1.9056767918707722,4.340295631714916,COMPLETE
176,176,0.6094060812730889,2023-04-06 17:47:40.353699,2023-04-06 17:48:10.847597,0 days 00:00:30.493898,0.05051628948182135,118,290.40066490556995,300,36,2.353495625666908,4.623651143615554,COMPLETE
177,177,0.585109406081273,2023-04-06 17:48:10.847960,2023-04-06 17:48:24.856130,0 days 00:00:14.008170,0.09918778358598612,82,322.6336778369679,297,37,2.2265122875386596,4.050481733224106,COMPLETE
178,178,0.6095481670929241,2023-04-06 17:48:24.856524,2023-04-06 17:48:56.433065,0 days 00:00:31.576541,0.048465631974060744,91,264.26840417230505,294,34,2.636146872358952,4.932999997113497,COMPLETE
179,179,0.5363739698778062,2023-04-06 17:48:56.433578,2023-04-06 17:49:01.035762,0 days 00:00:04.602184,0.3081051794401646,98,360.8322648838983,293,39,1.9830006726074303,4.459690716652094,COMPLETE
180,180,0.6143790849673202,2023-04-06 17:49:01.036145,2023-04-06 17:49:15.040072,0 days 00:00:14.003927,0.10225642170269192,108,384.8388205736839,298,36,2.49762599985051,4.084412912276321,COMPLETE
181,181,0.5458937198067634,2023-04-06 17:49:15.040437,2023-04-06 17:49:19.092783,0 days 00:00:04.052346,0.36200140366698513,110,281.9044095724149,290,40,2.7556037534479154,3.3964861623911062,COMPLETE
182,182,0.6142369991474851,2023-04-06 17:49:19.093309,2023-04-06 17:49:35.998101,0 days 00:00:16.904792,0.08695464090447776,119,316.1354430107386,295,35,2.907291716525452,3.792466071346854,COMPLETE
183,183,0.6386047172492185,2023-04-06 17:49:35.998472,2023-04-06 17:49:53.925296,0 days 00:00:17.926824,0.07812764047001583,114,339.2610528314398,291,37,2.086970431815679,4.239423894535319,COMPLETE
184,184,0.62411196362603,2023-04-06 17:49:53.925837,2023-04-06 17:50:16.171142,0 days 00:00:22.245305,0.06652028454460726,103,336.1988303646281,300,37,2.206611021754185,4.211166622919061,COMPLETE
185,185,0.6192810457516339,2023-04-06 17:50:16.171682,2023-04-06 17:50:38.332947,0 days 00:00:22.161265,0.06676897117528542,102,339.3732592279949,300,37,2.2247672568073873,4.2135557543548,COMPLETE
186,186,0.5949133276499006,2023-04-06 17:50:38.333320,2023-04-06 17:51:20.791574,0 days 00:00:42.458254,0.035787353649631364,86,268.6052720756638,297,38,2.040262003136837,4.474418746912774,COMPLETE
187,187,0.5900824097755043,2023-04-06 17:51:20.791941,2023-04-06 17:53:17.738662,0 days 00:01:56.946721,0.014463537112943715,96,313.6750620929193,300,37,2.463159798921706,4.756408851902663,COMPLETE
188,188,0.6289428815004262,2023-04-06 17:53:17.739215,2023-04-06 17:53:42.091036,0 days 00:00:24.351821,0.05903476792219728,105,357.9873597858484,295,40,1.8763169739573864,4.2748558637575975,COMPLETE
189,189,0.590153452685422,2023-04-06 17:53:42.091603,2023-04-06 17:54:05.237407,0 days 00:00:23.145804,0.06099983912723629,124,360.08419236051895,296,39,1.7456752776191595,4.297952013414201,COMPLETE
190,190,0.5897271952259164,2023-04-06 17:54:05.237795,2023-04-06 17:54:48.205063,0 days 00:00:42.967268,0.03482922817139967,115,392.7942277093753,292,40,2.1355148578440533,3.9693075494599626,COMPLETE
191,191,0.6143790849673202,2023-04-06 17:54:48.205460,2023-04-06 17:55:06.235329,0 days 00:00:18.029869,0.07685293578343166,106,352.3624357426074,295,33,1.6691443765174594,4.548120367857363,COMPLETE
192,192,0.6241119636260302,2023-04-06 17:55:06.235851,2023-04-06 17:55:19.943834,0 days 00:00:13.707983,0.09890308935927411,101,322.8175643174011,293,37,2.078515075344119,4.25261281626193,COMPLETE
193,193,0.43861892583120204,2023-04-06 17:55:19.944216,2023-04-06 17:55:22.807251,0 days 00:00:02.863035,0.5642664717966933,100,324.40904374185976,293,37,2.0798276815162784,4.308641953166168,COMPLETE
194,194,0.6143790849673202,2023-04-06 17:55:22.807782,2023-04-06 17:55:36.771954,0 days 00:00:13.964172,0.09893632915796761,92,345.0764412258096,298,36,1.9200469749779026,4.026013051719639,COMPLETE
195,195,0.6338448422847399,2023-04-06 17:55:36.772356,2023-04-06 17:56:05.361223,0 days 00:00:28.588867,0.05279166535277405,109,378.74940708946514,295,35,2.2304249597179338,4.746730561404512,COMPLETE
196,196,0.6288718385905087,2023-04-06 17:56:05.361585,2023-04-06 17:56:35.948927,0 days 00:00:30.587342,0.048692382055733716,114,376.25409675110456,290,35,2.3505050223196178,4.778601115895722,COMPLETE
197,197,0.6337027564649048,2023-04-06 17:56:35.949320,2023-04-06 17:57:02.501084,0 days 00:00:26.551764,0.055822964890192714,115,374.00421648033614,289,35,2.5578764994828838,4.955448216507751,COMPLETE
198,198,0.5947712418300654,2023-04-06 17:57:02.501446,2023-04-06 17:57:51.074977,0 days 00:00:48.573531,0.030932115426140633,117,401.13868726725457,290,35,1.5914609397452002,5.047857112889255,COMPLETE
199,199,0.565714691673771,2023-04-06 17:57:51.075336,2023-04-06 17:58:25.934499,0 days 00:00:34.859163,0.0411045934598874,127,406.3243134518988,289,35,1.4799014303691491,4.778402808762098,COMPLETE
