,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
51,51,0.5803495311167945,2023-04-05 23:05:07.160859,2023-04-05 23:05:30.329277,0 days 00:00:23.168418,0.05121470951733303,190,10,6.484124416532784,74,9.114414875117905,9.516146650487629,COMPLETE
52,52,0.5655726058539358,2023-04-05 23:05:30.329764,2023-04-05 23:05:42.022450,0 days 00:00:11.692686,0.09844914131727159,187,12,7.136323374451377,77,9.119382770068592,9.152459778329042,COMPLETE
53,53,0.5217391304347826,2023-04-05 23:05:42.022832,2023-04-05 23:06:10.704306,0 days 00:00:28.681474,0.042928507507629034,193,11,6.111423254647769,59,9.704611980304247,9.60428806267135,COMPLETE
54,54,0.4046604148905939,2023-04-05 23:06:10.704646,2023-04-05 23:06:23.492042,0 days 00:00:12.787396,0.13305491921447027,277,10,6.698535548456814,80,9.934814640039551,8.751320439943385,COMPLETE
55,55,0.5170502983802217,2023-04-05 23:06:23.492378,2023-04-05 23:08:57.552258,0 days 00:02:34.059880,0.010266010160409539,184,15,7.5377772853688825,43,9.23819871548109,8.131519667107405,COMPLETE
56,56,0.1707161125319693,2023-04-05 23:08:57.552588,2023-04-05 23:09:11.214391,0 days 00:00:13.661803,0.08482770811281332,191,13,6.2413201875208975,27,7.720576910601095,9.172102146293952,COMPLETE
57,57,0.5071753339016766,2023-04-05 23:09:11.214899,2023-04-05 23:09:17.261393,0 days 00:00:06.046494,0.1963034946436992,197,12,7.0432877523487045,127,8.546526004680688,8.535412395168526,COMPLETE
58,58,0.585109406081273,2023-04-05 23:09:17.261727,2023-04-05 23:09:25.601379,0 days 00:00:08.339652,0.13334205658465847,188,17,5.227085655905495,102,8.988496926145656,9.67588720493559,COMPLETE
59,59,0.6045041204887752,2023-04-05 23:09:25.601739,2023-04-05 23:09:33.378546,0 days 00:00:07.776807,0.1271969769261458,183,32,5.049303672101386,104,8.607618864805126,7.5989219460965245,COMPLETE
60,60,0.5998152884342143,2023-04-05 23:09:33.378873,2023-04-05 23:09:40.419143,0 days 00:00:07.040270,0.13721179431049507,180,30,4.841767977712667,106,8.638836281137143,8.177361333845337,COMPLETE
61,61,0.5998863313441318,2023-04-05 23:09:40.419470,2023-04-05 23:09:47.244640,0 days 00:00:06.825170,0.1416352605140402,180,31,4.809840052532259,108,8.709770829360007,8.289119862219504,COMPLETE
62,62,0.5754475703324808,2023-04-05 23:09:47.244983,2023-04-05 23:09:53.775252,0 days 00:00:06.530269,0.14856544912713604,181,32,4.770425593328936,105,7.776253139018573,7.681463349030251,COMPLETE
63,63,0.5754475703324808,2023-04-05 23:09:53.775581,2023-04-05 23:10:00.057602,0 days 00:00:06.282021,0.1519486997776077,181,32,4.8313591715871125,106,7.812566469895835,7.9935616085789905,COMPLETE
64,64,0.565714691673771,2023-04-05 23:10:00.057937,2023-04-05 23:10:05.341470,0 days 00:00:05.283533,0.1836751370439576,182,31,4.568537091247492,105,7.4082648466930685,7.462730564767332,COMPLETE
65,65,0.5559818130150611,2023-04-05 23:10:05.341797,2023-04-05 23:10:11.796773,0 days 00:00:06.454976,0.142654488898709,180,36,5.087914562303028,126,7.897964324422196,7.546006015913337,COMPLETE
66,66,0.5024865018471156,2023-04-05 23:10:11.797107,2023-04-05 23:10:15.807120,0 days 00:00:04.010013,0.24637990667061882,183,32,4.894070274231748,144,8.334867382457228,6.892033721095215,COMPLETE
67,67,0.5803495311167945,2023-04-05 23:10:15.807455,2023-04-05 23:10:22.910091,0 days 00:00:07.102636,0.13086961719364837,185,39,4.172592619893362,118,7.291531927863829,8.03597472426253,COMPLETE
68,68,0.5706166524580847,2023-04-05 23:10:22.910441,2023-04-05 23:10:30.145681,0 days 00:00:07.235240,0.1257370901857761,183,40,3.9012499050230023,123,7.281699513625769,8.258133372962748,COMPLETE
69,69,0.4683148621767548,2023-04-05 23:10:30.146177,2023-04-05 23:10:35.081647,0 days 00:00:04.935470,0.1972460922702819,186,37,4.424709207305339,159,8.67797331752642,7.554612193792536,COMPLETE
70,70,0.4828076157999432,2023-04-05 23:10:35.081995,2023-04-05 23:10:38.968634,0 days 00:00:03.886639,0.2833176516247251,201,29,4.142272616627118,116,8.109285514327112,7.781594977865636,COMPLETE
71,71,0.5802074452969593,2023-04-05 23:10:38.968982,2023-04-05 23:10:44.653471,0 days 00:00:05.684489,0.1729455443444557,186,33,4.851678160699154,103,7.801996787359634,8.050053310420042,COMPLETE
72,72,0.5218812162546177,2023-04-05 23:10:44.653802,2023-04-05 23:10:50.707037,0 days 00:00:06.053235,0.160305703795779,186,34,5.412290330832496,134,7.64146706637777,8.195749005897714,COMPLETE
73,73,0.580278488206877,2023-04-05 23:10:50.707407,2023-04-05 23:10:59.137154,0 days 00:00:08.429747,0.11533194693023222,187,34,5.253329217632232,85,7.014821305772121,8.420135470347088,COMPLETE
74,74,0.5558397271952259,2023-04-05 23:10:59.137494,2023-04-05 23:11:08.174709,0 days 00:00:09.037215,0.10754815464987644,195,42,5.248441083885403,99,6.918980274435117,8.504147407400765,COMPLETE
75,75,0.5410628019323671,2023-04-05 23:11:08.175066,2023-04-05 23:11:12.294054,0 days 00:00:04.118988,0.23602082354684384,187,39,4.40506301372664,86,8.25648082230401,7.210549780575226,COMPLETE
76,76,0.5269252628587667,2023-04-05 23:11:12.294380,2023-04-05 23:11:22.285932,0 days 00:00:09.991552,0.1158874199983861,205,26,4.937985675874747,117,8.520704009357493,7.988400366511576,COMPLETE
77,77,0.4730747371412333,2023-04-05 23:11:22.286267,2023-04-05 23:11:28.036367,0 days 00:00:05.750100,0.18090969566138138,199,34,5.100591544117634,142,7.190529356851801,8.277820975101417,COMPLETE
78,78,0.5556976413753908,2023-04-05 23:11:28.036701,2023-04-05 23:11:32.946544,0 days 00:00:04.909843,0.2057085757634417,187,30,5.671306421587384,87,8.053046026921185,8.78219008191622,COMPLETE
79,79,0.5411338448422848,2023-04-05 23:11:32.946888,2023-04-05 23:12:00.705791,0 days 00:00:27.758903,0.037049219355499305,193,37,5.380893415445349,97,6.5583871776532625,8.688861389081481,COMPLETE
80,80,0.38078999715828354,2023-04-05 23:12:00.706131,2023-04-05 23:12:08.089137,0 days 00:00:07.383006,0.132931596873737,184,35,4.375633596423666,243,8.881857193650307,8.377118409962094,COMPLETE
81,81,0.5753765274225632,2023-04-05 23:12:08.089471,2023-04-05 23:12:13.493966,0 days 00:00:05.404495,0.17552478477772626,181,33,4.748444512223452,103,7.497944803318276,7.637106588452551,COMPLETE
82,82,0.5413469735720374,2023-04-05 23:12:13.494299,2023-04-05 23:12:20.676654,0 days 00:00:07.182355,0.1422272751410989,188,27,4.943388337011274,129,7.890926732863116,8.129968491478676,COMPLETE
83,83,0.3415743108837738,2023-04-05 23:12:20.676989,2023-04-05 23:12:38.462233,0 days 00:00:17.785244,0.09441418232351365,292,29,4.627028775617367,152,8.484050471393848,7.8504153714074905,COMPLETE
